"5","Y","610407153","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","610407154","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","610407155","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","610409256","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","610443028","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","610443045","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","610443046","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","610454040","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","610463152","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","611170041","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","611170042","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","612140560","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","612140674","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","612350062","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","613130165","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","613130166","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","613960017","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620000589","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620000644","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620000669","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620000679","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620001579","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620002580","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620003192","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620003483","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620003484","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620003577","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620003595","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620004349","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620004505","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620004593","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620004603","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620004604","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620004605","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620004833","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005060","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005214","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005215","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005216","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005217","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005218","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005219","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005220","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005237","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005238","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005473","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005557","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005562","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005697","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005698","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005747","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005750","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005753","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005871","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620005872","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620006234","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620006290","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620006382","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620006453","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620006911","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620006912","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620006913","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620007257","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620007258","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620007312","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620007362","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620007363","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620007375","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620007663","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620008100","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620008114","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620008174","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620008175","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620008431","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620008555","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620008582","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620008720","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620008721","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620008744","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620008753","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620008900","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620009045","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620009413","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620112101","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620230704","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620320701","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620420301","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620455501","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620478301","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620605001","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620611303","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620612203","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620612303","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"3","Y","620637903","22","イドメシンパップ７０ｍｇ　１０ｃｍ×１４ｃｍ","15","ｲﾄﾞﾒｼﾝﾊﾟｯﾌﾟ70MG","6","1","枚","1","17.10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","6","","20241120","99999999","2649719S1371","0","0","イドメシンパップ７０ｍｇ","20241120","","","0","0","0","0"
"5","Y","620646101","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620654801","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"3","Y","620654802","20","ヘパリン類似物質ゲル０．３％「ケンエー」","20","ﾍﾊﾟﾘﾝﾙｲｼﾞﾌﾞｯｼﾂｹﾞﾙ0.3","33","1","ｇ","1","5.10","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","6","","20241120","99999999","2649950M1216","0","0","ヘパリン類似物質ゲル０．３％「ケンエー」","20241120","2649950M1ZZZ","【般】ヘパリン類似物質ゲル０．３％","2","0","0","0"
"5","Y","620656403","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620656703","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620657103","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620728118","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620731803","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","620813601","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"3","Y","620813602","22","ヘパリン類似物質クリーム０．３％「ケンエー」","20","ﾍﾊﾟﾘﾝﾙｲｼﾞﾌﾞｯｼﾂｸﾘｰﾑ0.","33","1","ｇ","1","5.60","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","6","","20241120","99999999","3339950N1108","0","0","ヘパリン類似物質クリーム０．３％「ケンエー」","20241120","3339950N1ZZZ","【般】ヘパリン類似物質クリーム０．３％","2","0","0","0"
"5","Y","620853401","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621162801","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621163001","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621489102","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621500202","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621500302","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621669501","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621669601","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621686101","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621686201","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621702901","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621737001","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621737101","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621938701","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621964702","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621966401","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621966601","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621979802","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621984401","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","621991802","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622003001","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622015801","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622015901","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622038101","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622038301","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622038401","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622040901","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622041001","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622045201","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622045301","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622045401","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622045501","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622049101","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622049901","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622050001","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622092101","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622092201","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622094802","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622094902","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622124001","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622125501","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622125601","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622146001","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622146101","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622175201","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622175301","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622179201","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
"5","Y","622179301","","","","","","","","","","","","","","","","","","","","","","","","","","","20241120","","","","20250331","","","","","","","",""
